,0,1,2,3,4
20150527,-0.03514103030090982,-0.06818383400282997,-0.06612459750990439,-0.06911678749669084,-0.06067034540099533
20150528,0.010388957453597141,0.0124833332040227,0.02329289521444701,0.009273930116469768,0.010885071073299203
20150529,0.049414354380449846,0.062118645678090334,0.06061620680675257,0.05629204463754456,0.05509353969248073
20150601,0.04117019901219239,0.05015174417169544,0.045259377646762855,0.04763615984509987,0.03584993179821132
20150602,0.016487396646572408,-0.0005515415725420995,0.007811611107726501,0.005160211476279983,0.006389053725187762
20150603,-0.010994278187266409,0.006068266760446988,-0.008570582626690254,-0.007496634294792269,-0.00794969677303966
20150604,0.019800768685024152,0.024950757433459533,0.017625163201204684,0.022955438125655148,0.009063857586741459
20150605,-0.024804884213505796,-0.01021085253037725,-0.004132644389677215,-5.177407276927701e-05,-0.026343765269805985
20150608,0.006724215500196459,0.005692151234366628,0.008815229180418405,-0.004065815520893771,-0.007372126634425571
20150609,0.033698855411937595,0.028376980744170593,0.025344298361514857,0.024259422287659642,0.011838171657398273
20150610,0.02273535523381968,0.022163931672225485,0.033025061221892554,0.0234647946078483,0.01886069957809547
20150611,0.026810276985433968,0.023586106859657646,0.017119562406065318,0.016025677923964157,0.011750700624422138
20150612,-0.0236527490643847,-0.0032846340338971423,-0.019888911882178565,-0.025359685359932875,-0.021787474771605125
20150615,-0.04255450392613333,-0.04484951740036772,-0.029478005440388103,-0.05079149906455502,-0.04274650934533872
20150616,0.03522891874630759,0.02834260703775333,0.023368872237285634,0.02470224997335681,0.010148693112467806
20150617,-0.04284590884898766,-0.03912455818997976,-0.03510266436070549,-0.038025292719041134,-0.025862655338543625
20150618,-0.0798424809939067,-0.06308153583827382,-0.08080867827250265,-0.07831895924103519,-0.06965403492870206
20150619,0.02170322897010454,0.010942206768905512,0.006599650097673695,0.005267742805608913,0.000443179854531229
20150623,0.02731679509317638,0.027432447274050968,0.027589272028523307,0.026006746035210415,0.02948388323101931
20150624,-0.04166229068987072,-0.035229877491696766,-0.04481788349613598,-0.04548268582121457,-0.045726511738094756
20150625,-0.09517720750243115,-0.08281833926264948,-0.09405644984030326,-0.09491520388534416,-0.09151315467931663
20150626,-0.08692707340788439,-0.08535090419722174,-0.0793978283559124,-0.07296463881307798,-0.06340496507098
20150629,0.050957130014309834,0.05790074512642202,0.06026257232256346,0.055672824099090364,0.04143462356071809
20150630,-0.07371439358754783,-0.07865490093511047,-0.07247127979201867,-0.06443674525500531,-0.041691514550934665
20150701,-0.07381432194934093,-0.08130527610190708,-0.0801263956840529,-0.07823689556925847,-0.07618319611752936
20150702,-0.08129510596660605,-0.08620684113901077,-0.08375075097349144,-0.0739126114936667,-0.04931216701948869
20150703,-0.06900154331440134,-0.0614841133745069,-0.05230173290178946,-0.03441130191067314,-0.02823434886560405
20150706,-0.0882052708242573,-0.08122379306006565,-0.07682539408690114,-0.07789353901017441,-0.07189418763637036
20150707,-0.045485083859351884,-0.04455315705415783,-0.04659780776264813,-0.045927657511015664,-0.04873712112227503
20150708,0.059103820077797374,0.06321918838963629,0.06635196452019451,0.069323088642263,0.054273827794613726
20150709,0.0828112237892649,0.07672120781154951,0.07672120781154951,0.07305105671313837,0.08968402179280871
20150710,0.041400016891035056,0.09168557018344282,0.094156357533545,0.09609696837589334,0.09724058741455
20150713,0.06439354346069781,-0.023534116587573317,-0.003120626152970506,0.027228761788992573,0.05199312980874328
20150714,0.0023107323977334788,-0.07971388857160608,-0.07151887903707124,-0.09397725282348408,-0.09460004029825407
20150715,0.00434616504640969,0.01123657454168526,0.017394677037038883,0.02643460620360571,0.011335289784019546
20150716,0.07455933635359453,0.07428948801835637,0.075822597251848,0.07426508420603221,0.06568703046114871
20150717,0.02282358612611138,0.01950347742054894,0.03057582480837683,0.03022868780711647,0.03384661144770134
20150720,0.02604264075999416,0.024609954732821283,0.02517523933350339,0.02509657042133922,0.03080444261051598
20150721,0.00834350151634874,0.025076530477974132,0.017949916597487056,0.016031344782376958,0.01712372105397642
20150722,0.039901014032982254,0.04011204200902262,0.043424666236267895,0.046874089187300065,0.049176773874068894
20150723,-0.01517461553836383,-0.002047884320285174,-0.018289271309004793,-0.019055613690665885,-0.016865674728814957
20150724,-0.07985536251614314,-0.09353385092614881,-0.09487708351768209,-0.09212532968373487,-0.08782687769584091
20150727,-0.03779742175481239,-0.044725563497827296,-0.045910770700610434,-0.04332149889357819,-0.03901751530035036
20150728,0.05739206247669979,0.0653214461596742,0.06810150359559677,0.07063987352835112,0.06290777200097399
20150729,-0.03638445374396277,-0.04015081946752302,-0.02404321753679785,-0.025720389319568996,-0.031184198741070597
20150730,-0.02823952215911188,-0.017680179461705834,-0.015120707048719524,-0.016506209534083917,-0.0034367801828619825
20150731,-0.05832139966004124,-0.03899704681695155,-0.03389460338939937,-0.04432695910281727,-0.05050134958113056
20150803,0.08656337836460953,0.08508577631359329,0.07381408260995044,0.06715716169879692,0.04637104391378497
20150804,-0.0012544238787861428,-0.00038126908559969476,0.0004429673972991833,-0.010315159670317752,-0.013710575527039918
20150805,-0.019195640283525432,-0.007154591558820053,0.0005574587651359185,9.68775674799222e-06,0.0047206211867424595
20150806,0.0407341452998733,0.043596927212630414,0.04401714201438086,0.04545940429506429,0.0363308551020343
20150807,0.059985013540705706,0.06208954511036371,0.06293554393783236,0.06101782387841845,0.05748696783168436
20150810,0.007476818866985411,0.0096306686166835,0.011600607706434934,0.009771077350743998,0.009183710023196512
20150811,-0.019706537407261505,-0.020146773300661055,-0.016979668228179954,-0.013377721678474263,-0.012991751833820248
20150812,0.02985445051791911,0.0328419040531426,0.03483720847903922,0.03600468846868142,0.028898932869480518
20150813,0.005609134054918184,0.007770381045046628,0.011038579214586949,0.012100523727012489,0.013718143575411307
20150814,0.00879635856214047,0.019254240537780513,0.01919813194712348,0.020508492673886717,0.02343939797171447
20150817,-0.0863841712778418,-0.08666430626647706,-0.07999807386691203,-0.08766281384207304,-0.08986583101947772
20150818,0.027672725468764443,0.02420504828001266,0.027527269217540996,0.029154420171213207,0.03498841210355804
20150819,-0.03672115304776119,-0.041145019761839846,-0.038819579380506966,-0.03899128328834394,-0.03696605903667215
20150820,-0.0636523146372259,-0.06429300016771261,-0.06739007169427245,-0.06841979937532712,-0.06819009017681157
20150821,-0.09658347144658665,-0.09844205163592333,-0.09736465552511896,-0.09743721036749077,-0.0924882856350084
20150824,-0.09038456916734407,-0.09455488968509432,-0.09457793566802193,-0.09320678134078243,-0.08831038210253306
20150825,-0.05611152172436232,-0.043514155138354646,-0.03837409957135216,-0.033086662584296996,-0.03981535908628348
20150826,0.061119837526185286,0.059792576582682624,0.046974301473817356,0.046974301473817356,0.03893247029239517
20150827,0.08737034570748062,0.08475676303799468,0.08148780802721485,0.0769595079460855,0.059190650862818085
20150828,-0.05360301750973961,-0.04769766120064495,-0.04269868064794042,-0.0396147977211811,-0.042040149926431875
20150831,-0.04979526227646132,-0.06947032649031132,-0.08273033073012312,-0.08263111421051342,-0.07989236228726752
20150901,-0.04618072990674031,-0.041577350460169187,-0.037353771849846465,-0.0337356891362229,-0.030204124388778134
20150902,0.027083817615629918,0.03259681652141739,0.02688941907735687,0.02270668971790272,-0.016303647050806946
20150907,0.07149017922574344,0.05736227833086198,0.06984045041142688,0.06211802729028392,0.048252560188475936
20150908,0.04033940126894568,0.04760192094151387,0.05097054250313013,0.051929761800899726,0.05072095497799729
20150909,-0.021663242187586203,-0.021837966538623903,-0.020523703728167326,-0.01953799615788523,-0.017209806058459873
20150910,0.010256324562665,0.011259564568903688,0.016196774867365593,0.01443400845350241,0.01916121426636363
20150911,-0.08696568569553735,-0.08756792217145921,-0.08125816070960509,-0.07905461771519104,-0.08348885130224627
20150914,-0.06100010826572804,-0.06708341794122301,-0.07147020280862944,-0.07284485715208286,-0.06589327563847745
20150915,0.09465399768819915,0.09527811477385255,0.09350765380283196,0.09201028900610679,0.0725616068509593
20150916,-0.016907007434737675,-0.017525017948202513,-0.02037077426236845,-0.020434534882861816,-0.025545824756101933
20150917,0.007860576748304962,0.022234607768942583,0.019299855842843463,0.02002599325497339,0.022149703965095243
20150918,0.048728234154535706,0.04679144206988313,0.04956274016422465,0.04878963774796924,0.04551264223342044
20150921,0.01391761820045753,0.013030260702463013,0.01318051912483316,0.008020204157881287,0.003847302723558258
20150922,-0.02176038461774977,-0.015669504574564085,-0.011702938316217657,-0.005917498754460298,0.0005930252517040152
20150923,0.02096217739109172,0.019680600346402198,0.020184388336632383,0.020885452001379576,0.01702424566691724
20150924,-0.029799516497038787,-0.03616396324254532,-0.043444076474108244,-0.04880050831474504,-0.055903273790466265
20150925,0.036859563826574904,0.022892022252265384,0.028286096881965032,0.029405265356136998,0.02978842187464524
20150928,-0.016112393076480436,-0.01921677421923431,-0.022016084788798337,-0.021839047864371214,-0.0218788145431766
20150929,0.002436271644031663,0.00732093706349163,0.008058210611327676,0.005073154139314582,-0.0006590074289184485
20150930,0.05123411548384878,0.052673968833378146,0.04953979358185929,0.04864666527674552,0.04934212390139832
20151008,0.021679000659614395,0.022770320712728078,0.01789111119225691,0.02103926035231217,0.01630186928796855
20151009,0.04966229636722279,0.04965788663564957,0.0539027685870825,0.054338160793896424,0.05134392385616182
20151012,0.015486905837016058,0.01836745859500981,0.017083699473461316,0.01674267500135773,0.013272873406685124
20151013,-0.013968595670751427,-0.014017041782447288,-0.014730302428781596,-0.015980691503507016,-0.010222831054497762
20151014,0.03103525771497973,0.038387379574934544,0.04228806427395105,0.03999174037835554,0.04042064965557172
20151015,0.021678356427611817,0.018572509888705596,0.022172567208337598,0.015314160071058463,0.01367390205593667
20151016,0.004174856129680376,0.003446815696192074,0.00025954503707615884,-0.0025787647353036026,-0.003936850411313833
20151019,0.028230976930875142,0.02380317709733009,0.020622010277481534,0.021865051666628582,0.0209476488313046
20151020,-0.07280205121902895,-0.0782561552401617,-0.07284995460665664,-0.06999084303891587,-0.0760711397733782
20151021,0.04163758160166391,0.040810974651115876,0.045449293427828996,0.0465442702022008,0.05431291930297882
20151022,0.039280498274393956,0.03699603645852512,0.03805336969786283,0.04042478664821426,0.031099924115745737
20151023,0.012246637821028068,0.015059460935750018,0.016417073129813185,0.007834365391504013,0.0056904230161185275
20151026,0.006942994392983562,0.007266260128273903,0.007681116341880691,0.010444506403390992,0.011222457462527287
20151027,-0.03323244573861824,-0.0252548640580532,-0.018244967781373814,-0.018456075688998614,-0.024739504736047788
20151028,0.011071886132567935,0.012577756601087677,0.013339828352555195,0.01286111869846924,0.011221150066066927
20151029,0.003114916062138329,0.0008850867440316192,-0.0019270388770478563,-0.0017509295279637645,-0.006616433148287115
20151030,-0.02368281974906892,-0.021391275610688872,-0.023013669341366304,-0.02028548181651827,-0.020735368181890337
20151102,0.006582499124634785,0.004393524391817595,0.0003833014400193522,0.0007538802393283521,0.0035552818668672095
20151103,0.059881469138056545,0.060259652629506215,0.05763553286266797,0.05871593826381855,0.04909395597160338
20151104,0.004109962142967214,0.005409537795835488,0.009747094338251475,0.0002060229998131687,-0.006573399555352199
20151105,0.024213829090077583,0.02673261145220559,0.02785872870983426,0.032465868985379495,0.040745418642289984
20151106,0.02671196145212318,0.021899111077606143,0.02066472839630504,0.015545716679336246,0.013485963541999206
20151109,0.007369069846627379,0.00992197384843011,0.009959388489163811,0.008595573760188734,0.006058354697623253
20151110,0.01853456486722247,0.016116352213137116,0.020124717007242037,0.029405225983506224,0.03530961956238123
20151111,0.01163355311320149,0.00763324911406289,0.004179986048531075,0.0023065453817616276,0.008522080293752428
20151112,-0.01778448835169399,-0.015337220773364205,-0.019679219060176563,-0.029034271811093793,-0.04876824096665882
20151113,0.029712210966094714,0.02683150586383358,0.025755932676573355,0.023873127459200096,0.017582135878015284
20151116,-0.014887930524376931,-0.006652006455744154,-0.0061382443533490195,-0.0049496171754307185,-0.011615784098119636
20151117,-0.020669050837989297,-0.02013101845689243,-0.02073469961644071,-0.019611075949438304,-0.019095699710629067
20151118,0.04133694340379798,0.03838174968283431,0.03079015134761068,0.02389806367039922,0.026827780548826948
20151119,0.01862994754514838,0.013608223723096738,0.014780200977182627,0.0173039108977816,0.021200712967171964
20151120,-0.0010908828941948922,-0.00575231884199628,-0.005029920012922961,-0.008341787160468548,-0.014924187494489925
20151123,0.018249108946095837,0.01615511083753235,0.01127779194034073,0.018538656197616295,0.019998516770054722
20151124,0.024454610926954848,0.020516546738410336,0.017379932512440677,0.022164175856842484,0.022159620251523075
20151125,-0.003154167220719747,-0.0024962179220365016,-0.004354297816171368,-0.007914693398454773,-0.005366492448725759
20151126,-0.06405509493455562,-0.07057978765573174,-0.06793464751375597,-0.07042889315696889,-0.0637460584289402
20151127,0.007716027064933286,0.011152111195820838,0.01105840145486231,0.011221198037303643,0.01284590616845435
20151130,0.006266877861984037,0.005654661295638566,0.007806424123582749,0.002988912795245405,-0.016793502715648667
20151201,-0.0033798987776738074,0.000539650553716661,-4.997443443439433e-05,-0.012897477043858173,-0.02853257803248791
20151202,0.037185740630245566,0.03161121863257034,0.02610108283644149,0.022360380238340513,0.027575410506058034
20151203,0.0013685267958315308,0.0016913805074444568,-0.0014890299536018737,-0.0024217665115412994,-0.012408215130575296
20151204,0.00836957189598724,0.014855898463329598,0.016918785036190834,0.01715345560228285,0.018910814710881296
20151207,-0.01933536249453906,-0.022440312715578378,-0.019719571953835825,-0.022856732605640286,-0.020752042501183614
20151208,-0.008102980773160077,-0.006357212007075312,-0.0062693760612532,-0.004787508890690754,-0.0010624575662209052
20151209,0.0008241040680666119,-8.500574952500866e-05,-0.0026244277214271194,-0.003807393655758203,-0.010697319941745775
20151210,-0.0075168651869497545,-0.007260591297473481,-0.0031606064377235604,-0.006400742710885806,-0.015513293139792331
20151211,0.024969109732208134,0.026331077696012912,0.025728912344844514,0.023261963897534918,0.014165292696718556
20151214,0.016184449290491544,0.01304549428635495,0.009023994053930829,0.010205028076754094,0.011736778441964184
20151215,0.011563934623686682,0.005778475382167089,0.008168513912509893,0.008801149645527508,0.014113055418139366
20151216,0.029310860143699016,0.032175382068388436,0.031397501884303985,0.0316774050929237,0.03146318944040223
20151217,0.0004285481256308472,-0.0012141740923734172,0.0004327712954619096,-0.004871720300030148,-0.007877784667791342
20151218,0.011853145075998552,0.013958403209871628,0.012533132205745652,0.010624979784022883,0.009517218418736055
20151221,0.013307424413712842,0.01436501154232105,0.010765451237900913,0.010097958840325542,0.006196380875983655
20151222,-0.019566732230683417,-0.011372886376765512,-0.012106103384905309,-0.009254366176859255,-0.006661764382451624
20151223,0.00046849369554437037,-0.003123079038763378,0.0006042025434427513,9.364179537610236e-05,0.0030375885223003856
20151224,0.008986020578631657,0.010556601087274247,0.009007658721875327,0.013711869548358747,0.007535907796161858
20151225,-0.022402474218146562,-0.022796815590707703,-0.01582352572218376,-0.025818347907375968,-0.03178934709257046
20151228,0.008807961964562759,0.016627133663920973,0.01125116401187014,0.015839193054081147,0.015335587255137778
20151229,0.0109953861591119,0.013442794054559797,0.010889026529630022,0.012845583477812035,0.01529749151272818
20151230,-0.018070376739961792,-0.011701296316234401,-0.017400770443549336,-0.01854376152121185,-0.019682384788914615
20151231,-0.09249143500258335,-0.08072176270533772,-0.09175976516818853,-0.09074329703995918,-0.09346564045884453
20160104,-0.031666734838385543,-0.026681360277097773,-0.01965051716359317,-0.01565168358367922,-0.006950973962537441
20160105,0.02944805415296276,0.028573793541918944,0.029930573338642335,0.030977526297613283,0.04167073420002385
20160106,-0.08450752371938614,-0.09317736561311403,-0.09359171559534674,-0.09357978196103386,-0.0939511331776992
20160107,-0.0023834499403568355,0.0026400653945824566,0.010193205782407283,0.015412193693869373,0.0316294728898442
20160108,-0.07941584569952592,-0.07979807454403179,-0.08008392638632897,-0.08000541562112305,-0.06807558655118441
20160111,-0.0013541878158889005,0.00564487662928171,0.00434315442401032,0.0016444329046588237,-0.009554632599462374
20160112,-0.04582868989412954,-0.04692640123005289,-0.04343242666674914,-0.03908978628558794,-0.03499366870094847
20160113,0.03609181848817673,0.035329023190290215,0.03642863306291996,0.044232117515801424,0.05192589425213096
20160114,-0.04320745049628277,-0.0431324940830955,-0.04266650281409788,-0.04245576195707252,-0.03950502414848341
20160115,0.006981844112048941,0.019810024341228142,0.02719085299352076,0.030928329641118593,0.030759345395555627
20160118,0.04940942300435132,0.047356550433611616,0.04424252171531675,0.04132702530754246,0.03994726777915621
20160119,-0.009463145095502237,-0.006809617979927447,-0.009029303111584092,-0.005274463492908997,-0.0035272868696503666
20160120,-0.04802855813358027,-0.04746959115038792,-0.04469958640329663,-0.04145041350249815,-0.043992608179490855
20160121,0.015401366834979035,0.019336689392970032,0.01986431660120098,0.021647448762251522,0.023147303333265198
20160122,0.01895526853960512,0.01766806977127445,0.014925241087629021,0.013310015557431784,0.012883749062927177
20160125,-0.08006313014775017,-0.08360234269535238,-0.08338805737847059,-0.08153503325564765,-0.08217182116726074
20160126,-0.013998433785417501,-0.015489603434557176,-0.014657227700432762,-0.0091487715013759,-0.004782784873103962
20160127,-0.05152555894948275,-0.04582988280188235,-0.05448025306726257,-0.05194296414942095,-0.04850610846839749
20160128,0.046064306643066245,0.04570501596790162,0.04488407177157216,0.0398364648004066,0.03818945328109076
20160129,-0.008034322449641586,-0.014758445063443837,-0.013903505059064099,-0.015069273166852219,-0.015268333784381648
20160201,0.03428645737142027,0.038965052303047906,0.042800539517051324,0.043925468130596744,0.04251259219451654
20160202,0.009507173011723106,0.006474792145174697,0.005622671624360555,0.004010470258920522,0.004795812544850154
20160203,0.023564568196376767,0.024243808937946452,0.02580004582131137,0.026477567051362685,0.02799981926611027
20160204,-0.009860704533703572,-0.009549606286951852,-0.012998047718117174,-0.011648209825638998,-0.010428813490042512
20160205,-0.0018950186941062888,-0.0018341764295348442,-0.0002959196120347158,-0.000417195201102991,0.0038445667776512804
20160215,0.05173855760269145,0.05021492856574636,0.04860648213256896,0.043826708103434295,0.04153115319262491
20160216,0.01760706382744542,0.019201039203198517,0.016955445400669834,0.017536228746965303,0.012316720523275305
20160217,-0.0002612304243332629,-0.0007530814523913664,0.0003602806441879826,-0.004452211194857066,0.0002520587982471517
20160218,0.003927287843744347,0.0031641141495202733,0.005889137542917757,0.008751671367729863,0.007007367941073893
