,AllIC,xBottom,xTop,yBottom,yTop
20160301,-3.9992059448897015,2.181079475501593,-3.4281898933781187,-19.467421814649764,16.076300161118144
20160302,-4.0914711756544735,2.1536574296179873,-3.5284227223678744,-19.54615275633221,16.093927314055726
20160303,-4.201922666269349,1.9058851242924055,-3.47614700516246,-19.431627750686467,15.926623004363368
20160304,-4.170078250348128,1.917525560191866,-3.444666765145501,-19.484418876899674,15.985674937027236
20160307,-4.476838117299171,1.8282840729655179,-3.6613639872895773,-19.784643472246916,15.943450075237061
20160308,-4.451078585171467,1.851841823643414,-3.703392371271739,-19.707005727109156,15.94996118701523
20160309,-4.533131850545422,1.8228006425331935,-3.816102879907693,-19.80960848452098,15.947920122405721
20160310,-4.56709625466305,1.786673961850886,-3.8949499224880597,-19.989876552347162,16.023206347181297
20160311,-4.631300317074311,1.751983238427144,-3.906673630435269,-20.242987597066843,16.103649371588517
20160314,-4.712050801727837,1.7488659592538007,-4.021845835183498,-20.272620911234107,16.059388574174694
20160315,-4.671317899889282,1.6372728468783884,-3.9371556630262505,-20.214648094250325,16.10314962029405
20160316,-4.74010610704249,1.6450049511814675,-3.933991016295024,-20.436922654485006,16.17993307924977
20160317,-5.020533595520465,1.6070541510604803,-4.229386808723921,-20.849010246341923,16.24832190073914
20160318,-4.991628407116237,1.719865410400709,-4.208480539632476,-20.7852741001242,16.25370114746761
20160321,-4.886828586134814,1.7287003029372172,-4.1156844327294255,-20.761190098856094,16.308534017776946
20160322,-4.792789300585516,1.7144410467112718,-4.031449920105161,-20.789768599151415,16.39147564298732
20160323,-4.710181374763183,1.6812917597229406,-3.9148877360890597,-20.86846965473565,16.479591468979386
20160324,-4.893995411304398,1.749925320106247,-4.189741878663447,-21.158026464106168,16.513252212547215
20160325,-5.004000184360625,1.6373050823643527,-4.296141273708211,-21.415326574914534,16.617664086490727
20160328,-5.100114321856804,1.5907696416378174,-4.362513501085971,-21.532484271374322,16.52922948704905
20160329,-5.240789831085394,1.484102348098335,-4.355630622698713,-21.770434438477636,16.568868083485167
20160330,-5.355016387118273,1.402226062762876,-4.427717484373106,-22.015672768836197,16.70494203160583
20160331,-5.289447205342615,1.3684500571218066,-4.328192545695295,-21.970595697283695,16.788694881937197
20160401,-5.378100938070718,1.3203655264237735,-4.353988247095299,-22.147594523962862,16.83182036107438
20160405,-5.48841353386581,1.2683693397357294,-4.408461472695537,-22.281839680227442,16.864656990415497
20160406,-5.45753089518598,1.1723598099589778,-4.263789281799226,-22.270484775469544,16.956226039879766
20160407,-5.451496924598003,1.1839804194294845,-4.294263720125187,-22.304822315457162,17.045898783628655
20160408,-5.575801862656037,1.1616453196740688,-4.415274973215676,-22.600390048512356,17.162314585416
20160411,-5.626259806688493,1.2023863815048226,-4.571864630351292,-22.767212128705886,17.25313157071484
20160412,-5.609778081431233,1.3121767402806057,-4.554640762441723,-22.810326390255863,17.30529974713151
20160413,-5.692653290560947,1.2843698815725437,-4.560071598617312,-22.931171432683783,17.383874230913566
20160414,-5.687353267904138,1.3198014331952728,-4.6028905186986675,-23.00659094621051,17.41197191054745
20160415,-5.7435985888509,1.2700749574256278,-4.6487450925614064,-23.11059397370479,17.437473215585722
20160418,-5.783490362215109,1.2342798454228798,-4.693922808703912,-23.28524936087361,17.607862247970306
20160419,-5.707344062788469,1.2907933080111111,-4.718462143636285,-23.371365566969608,17.684163501682495
20160420,-5.709653696876547,1.3229950063103262,-4.769370907650341,-23.507139670931192,17.773002658205655
20160421,-6.055189696570816,1.2477372991887639,-5.10587028849498,-23.956156232251185,17.900522110249
20160422,-6.042169285639167,1.2165860258787664,-5.161801841273228,-24.067771944431932,17.925814108653498
20160425,-5.987817998578003,1.2663340746996345,-5.223620350504687,-24.130025233728194,17.940413842250095
20160426,-6.034633595711221,1.1658615717555079,-5.25160846015633,-24.25823768954501,17.96602012010646
20160427,-5.968008671385729,1.170119840745966,-5.2248140936179315,-24.26427261014724,17.9880329196686
20160428,-5.931718315494664,1.1714533320326423,-5.1753411853059035,-24.354625551758833,18.07982285144788
20160429,-5.940596519197787,1.150155509224588,-5.170124777539956,-24.487477012716255,18.150162754466344
20160503,-6.027862648471016,1.1350535097245578,-5.23357034650022,-24.620727346180864,18.13182889123027
20160504,-5.901770435257945,1.2152329586659836,-5.130141984973886,-24.563470896307987,18.138128516202368
20160505,-5.8589121015824945,1.2641823789175022,-5.07207711637883,-24.504475882407355,18.148542087624467
20160506,-5.86784236940928,1.3281397142516305,-5.040799742630579,-24.485503585027534,18.20282436171893
20160509,-5.965220332398846,1.4079835222457417,-5.194957202542133,-24.723977963230528,18.433422814411152
20160510,-5.88591932020997,1.426136267320142,-5.174788440782555,-24.888249904186686,18.638953354798463
20160511,-5.882671607763461,1.4390855193717682,-5.180182233560853,-24.8785882364264,18.589009696911898
20160512,-5.8637259754820885,1.4152235436996687,-5.135666764109884,-24.864524341678354,18.630963124943605
20160513,-5.823611152865591,1.3465744101321575,-5.063874740554081,-24.874328013686146,18.70887282321875
20160516,-6.003000580842358,1.271331573973476,-5.193125570889345,-25.173071755316453,18.716938930040566
20160517,-6.123163889041085,1.2034572930265797,-5.238828613907501,-25.17621378788306,18.687918354196277
20160518,-6.060791988125243,1.262563965606878,-5.17573956955162,-25.20550087154826,18.73504332447536
20160519,-6.194715764833834,1.2341265082875426,-5.273279390093859,-25.439725027314967,18.87192933742135
20160520,-6.156463883326985,1.245972687958018,-5.3103761574723265,-25.58894172113233,18.94001652902569
20160523,-6.144270076198153,1.2019752570791085,-5.270263743548438,-25.53173716461489,18.984322921396156
20160524,-6.1150949035598,1.1924010508626997,-5.2416669826955005,-25.5424442669766,19.03067593174183
20160525,-6.073623813979542,1.226311350856385,-5.220743675126032,-25.62706527136703,19.15449300060834
20160526,-6.119737354435409,1.190927018610379,-5.259596119414444,-25.761378229002617,19.195420670623975
20160527,-6.109374530887144,1.1564478824643207,-5.222573148769636,-25.83505560031969,19.262268878352852
20160530,-6.26615997399237,1.1255806256723357,-5.293523586066758,-25.944695765306022,19.141364126640713
20160531,-6.325863622180141,1.0449793860440038,-5.284302786223633,-26.10496231483582,19.1596533756911
20160601,-6.205336015455763,1.0841792968062172,-5.156819589659179,-25.96982537476009,19.167189236834307
20160602,-6.338854433602891,1.0611740130777556,-5.257635947679075,-26.19033336964489,19.219140936116947
20160603,-6.399919731388839,1.0527234100905198,-5.309439988028064,-26.317868634483503,19.20527223630731
20160606,-6.415758250611389,0.9899006773578447,-5.2465439974633306,-26.276838035457057,19.17831014923678
20160607,-6.403440288749764,0.9631708617002412,-5.188385795455303,-26.348363887618348,19.289131812713105
20160608,-6.5900029192188585,0.9717701107196498,-5.448431263621816,-26.56758302254411,19.30640819279813
20160613,-6.625507373714071,0.9484654131102112,-5.4558238207682885,-26.70216738627214,19.398306620593107
20160614,-6.640942210306106,0.9933081009016582,-5.389597093824955,-27.07387568082493,19.617446641833688
20160615,-6.672566139693263,0.9531629615699264,-5.439891557700745,-27.13673517591764,19.582959696455866
20160616,-6.637996111025205,0.9394575350858392,-5.426617198502691,-27.254642658804407,19.651697891893374
20160617,-6.554914762757997,0.9593034583885071,-5.389712646482353,-27.268015217958034,19.777822079861497
20160620,-6.516617934329267,1.09748044169136,-5.435860778227373,-27.17221125584503,19.772857428249612
20160621,-6.403972536559238,1.1309782843842142,-5.355028761653611,-27.218914851053384,19.904310148029364
20160622,-6.451155794462421,1.1252458616937908,-5.423139464044992,-27.26270673345752,19.897778262282902
20160623,-6.463490830231483,1.024479233148986,-5.3227908880427695,-27.252862588898108,19.84315772119408
20160624,-6.378085547123461,1.0363124004578341,-5.240720313472792,-27.32319506773506,20.016015673507226
20160627,-6.540015830375206,1.0262692805750098,-5.352309143838607,-27.63862728457022,20.140446986639958
20160628,-6.595671912725016,0.8982247893375275,-5.334907989061861,-27.68029401347547,20.16081414910945
20160629,-6.52839984205375,0.9960975831095932,-5.340710479436295,-27.614929333701845,20.08246158180539
20160630,-6.413036663905003,0.9891853120673484,-5.279345994200621,-27.59410831741959,20.18429191206963
20160701,-6.510686515955141,0.9571447117788503,-5.4461578696197925,-27.74824077058503,20.169463207270258
20160704,-6.4680681162971965,0.9564237784362595,-5.484125762359896,-27.863581389376904,20.3105077391432
20160705,-6.42852317458281,0.8878399872548411,-5.397166967780763,-27.90593663027629,20.295514244886537
20160706,-6.446508795468363,0.9215281487926422,-5.446305950794968,-27.96024627008643,20.328920336737795
20160707,-6.5152102291984395,0.9247048104749047,-5.522596946446368,-28.053587793941002,20.367169435494297
20160708,-6.549320845264284,1.0071833729097388,-5.62452197127065,-28.146067635738977,20.4454126635202
20160711,-6.627580983226877,1.1008811759463901,-5.762974428272509,-28.22759962235293,20.47244955401069
20160712,-6.7436644275133695,1.1469433682479442,-5.994550622276699,-28.400283036228405,20.505840965148742
20160713,-6.78095621829621,1.1450240946415002,-5.9917721686262615,-28.428351109948736,20.49281910556174
20160714,-6.826311079216074,1.1803548413420122,-6.055828793107639,-28.45681601755666,20.487455481588952
20160715,-6.875998263971037,1.1703312630286764,-6.0613352709349035,-28.55959722414769,20.54451137429272
20160718,-7.065700640326343,1.0621445438035588,-6.179270998830924,-28.74970980222803,20.584363660627435
20160719,-7.136264030935171,0.9665023516879264,-6.20621385986276,-28.963686272473936,20.66554122369601
20160720,-7.233647314363568,0.9711183799739578,-6.304836940960953,-29.091875700360347,20.6690163178635
20160721,-7.242456122984811,0.9889191925519628,-6.386831192460575,-29.162510098858274,20.7846117295634
20160722,-7.257101470236309,1.0245026792052254,-6.453155948102266,-29.20830398724235,20.830134922850803
20160725,-7.4191194643985705,0.9488336517232918,-6.601115002590644,-29.488722443952852,20.89927344687213
20160726,-7.373077804914908,1.1127005386511093,-6.601395581191623,-29.446521309698614,20.873119794446733
20160727,-7.2931746358810035,1.1954295437550138,-6.585345518880285,-29.357503346576717,20.874095504086856
20160728,-7.2997145376765245,1.1915365243071256,-6.629343453807116,-29.606308477960344,21.031287081339876
20160729,-7.394031054465206,1.1879761631266466,-6.748408195954135,-29.73055496559049,21.072212137726787
20160801,-7.4459095963437205,1.1826527961052506,-6.790165634330741,-29.888356521900043,21.188594571015138
20160802,-7.560679557015721,1.1414703446307628,-6.875312742782686,-29.94532969534176,21.18135413904989
20160803,-7.602947937966712,1.1407961779592388,-6.923479740421464,-30.010548674047318,21.151512529907762
20160804,-7.551940797459508,1.202622841487969,-6.932235692127301,-30.064258533224947,21.22006608363894
20160805,-7.541667052057808,1.2370749110562174,-6.972668892220228,-30.033501274144378,21.167073837757155
20160808,-7.595093351367841,1.2456745743600488,-6.956734284067697,-30.152951506856223,21.334755069206057
20160809,-7.676179352398397,1.1276247573696419,-6.934739346574042,-30.05317094066144,21.196205648620143
20160810,-7.712118666630326,1.1358208572707482,-6.894446970233212,-30.044595671363226,21.19956936491834
20160811,-7.738401029171531,1.1976950843675545,-7.0158306778551625,-30.239887937559818,21.31561086969092
20160812,-7.797634585689586,1.1397851179624738,-7.016263154629445,-30.46297789533214,21.44965979053332
20160815,-7.842058780916115,1.0495495334158447,-6.98803166920314,-30.4515437195,21.418622550355412
20160816,-7.858492659842032,0.9541538431208628,-6.982689673094352,-30.43351819056865,21.33766305893214
20160817,-7.90557032298849,1.0031414410987054,-6.987992900109344,-30.502015965169086,21.30887182149466
20160818,-7.829762397851199,1.0571548831123472,-6.8686394774122155,-30.549044195445408,21.475398865857144
20160819,-7.8803466605319175,1.026139970691691,-6.989348816014954,-30.709596674197904,21.573121093326527
20160822,-7.915743135433012,0.9802759859635864,-7.013232074781943,-30.850685067127372,21.657447858285778
20160823,-8.022381912255979,0.8502999962656179,-7.06009961752288,-31.02462760158574,21.74187037670529
20160824,-7.961233205199753,0.8765616204041569,-6.949200287400424,-31.041932385317114,21.835129997838145
20160825,-7.961739696988827,0.8308829457807821,-6.976556849477885,-31.173047175258,21.86136130275575
20160826,-8.138443535303953,0.785708822737199,-7.1517297963681585,-31.397894394867265,21.90454978009037
20160829,-8.199027636806923,0.8518969839017991,-7.220112475194362,-31.51793904288597,21.977487859778286
20160830,-8.221756435201259,0.8959950108212608,-7.223263007269577,-31.52431913424996,21.993950324593165
20160831,-8.211151564885526,0.8613718464105017,-7.274189956757733,-31.544027172122515,22.048819419935715
20160901,-8.230900390945665,0.8778941627470991,-7.354782907972838,-31.650953046923284,22.078613583890405
20160902,-8.199129868888077,0.8705475088772309,-7.354342646214055,-31.825865681578325,22.273218910120203
20160905,-8.290131312057744,0.8263811861270313,-7.379271186592672,-31.966617550528532,22.34579079296439
20160906,-8.23502196804516,0.9539317745781521,-7.40147452456386,-31.94273876567518,22.427991937505222
20160907,-8.199126234151763,0.9635060604412412,-7.391622838747647,-31.97358295838235,22.358476967867976
20160908,-8.138676522702777,0.9866231847851398,-7.405156017572764,-31.939855779004592,22.45727168963896
20160909,-8.152744038182147,1.033442379774828,-7.400171529699041,-31.949344517195186,22.496335767388505
20160912,-8.06082211855674,1.011481163698741,-7.287861384571347,-32.10980811404269,22.73981993463538
20160913,-8.154851034901956,0.9584286839484819,-7.407820767602414,-32.43766739761108,22.9091263390372
20160914,-8.123273627829208,0.9128328113627195,-7.351084322581675,-32.57424205464384,23.018554307255975
20160919,-8.188894189567051,0.8841416123656257,-7.363259866105326,-32.67730979954641,23.017356866430323
20160920,-8.182655772533892,0.893925565749478,-7.3914879992826625,-32.60854197384462,22.93509745043315
20160921,-8.129403325879927,0.9020612007963105,-7.380445305245614,-32.68870394110232,23.036479021855943
20160922,-8.113793600276814,0.953951243978531,-7.35915917342707,-32.621900892233406,23.007652498863084
20160923,-8.086684357757191,1.0285685912206026,-7.444081487160636,-32.60748539327026,23.04034885864006
20160926,-8.192933930091419,0.9712553751930312,-7.495008392416549,-32.74761038622511,23.122777624155667
20160927,-8.111365263341025,1.0324318749233914,-7.446176088659795,-32.86434245247009,23.30198754632124
20160928,-8.127052532491424,1.0489781532507299,-7.457095395052031,-32.79223503710969,23.264389653425802
20160929,-8.116077759960394,1.0176633193794378,-7.478707107238523,-32.88735871843012,23.379011498669318
20160930,-8.196652819170398,0.9117666946510795,-7.481078438090459,-32.91207456203437,23.354115960052127
20161010,-8.29403339871516,0.8478555266047926,-7.513766695256399,-32.9464247536976,23.289031578714717
20161011,-8.208542759513284,0.8911856246701524,-7.417157089123583,-32.95512285593725,23.31149806176399
20161012,-8.21097633473437,0.9295300421954653,-7.413773378220819,-33.088405166452695,23.36668230827255
20161013,-8.208342029105248,0.9786595913834686,-7.395263694394244,-33.10570529830315,23.397473330329458
20161014,-8.231098442051383,0.9203985286448602,-7.4603931297294706,-33.153480597095836,23.48113291426222
20161017,-8.226862915279632,0.9206273971020521,-7.474615532167929,-33.282702114515274,23.60119329880782
20161018,-8.20854237825598,0.8672187196561658,-7.460679879716366,-33.40671411832517,23.705308882001734
20161019,-8.174257262629022,0.8680186407966516,-7.451092192088604,-33.33754840883904,23.68260230443155
20161020,-8.147265014197407,0.8667489152555906,-7.549021283741216,-33.44211101067416,23.776977263214494
20161021,-8.223067445684164,0.9128326320437723,-7.635756993423573,-33.523330737589625,23.77233013160175
20161024,-8.25124826204276,0.931186867286659,-7.680289331451195,-33.73215909309839,23.933035386065335
20161025,-8.261166624034322,0.9147093332667627,-7.642516859343534,-33.73615927721716,23.914382049087013
20161026,-8.239791586827145,0.9449594242093543,-7.562935803357439,-33.828068357645144,24.046239184529696
20161027,-8.289603490597319,0.9060014694789744,-7.690549793654395,-33.95950509225639,24.079314376087442
20161028,-8.36686993165473,0.8709469537678513,-7.758355909614972,-34.147971586892936,24.220767585164978
20161031,-8.426673605549025,0.775923062515033,-7.706886562475449,-34.332437681768795,24.32108248404794
20161101,-8.449526868305925,0.7493784552004088,-7.6762438127088215,-34.38704977031035,24.3313780604473
20161102,-8.417899287456263,0.8556706550255738,-7.6658598043028965,-34.512086234000954,24.40912415738959
20161103,-8.371719624943182,0.8863208060428713,-7.691732172019312,-34.69764728936246,24.61862292498452
20161104,-8.410990084923052,0.9172050666458343,-7.740559776838408,-34.80760389274275,24.661688079167245
20161107,-8.458335693328548,0.8512772300830552,-7.766341196092845,-34.945538177668546,24.735513532740928
20161108,-8.413379496821317,0.8390642368222144,-7.718572549835951,-34.916125052649654,24.77379264447331
20161109,-8.403675826188566,0.8953018786550639,-7.693995474127201,-35.00054372376939,24.840531347277263
20161110,-8.46625290188987,0.89309832449826,-7.844451276240165,-35.260546164962136,25.078080342806754
20161111,-8.513002129187763,0.9864392331945808,-7.917634709533025,-35.324096313142775,25.08707776135021
20161114,-8.611246311626582,1.0049758256370502,-7.979588199752853,-35.45563877916952,25.083483019527403
20161115,-8.633189143167336,1.0883443369837817,-8.00020552343925,-35.45851092383997,25.084622486027726
20161116,-8.640405985602753,1.2166699772259366,-7.9721511073305775,-35.455662144283515,25.144415831608278
20161117,-8.780749024116568,0.888582107406071,-7.950523740448939,-35.52318722266476,25.052728588175604
20161118,-8.840986611685171,0.7007301920875173,-7.953286514046418,-35.64295670020892,25.059880561730182
20161121,-8.823333550742765,0.7001704395071295,-7.991561387603566,-35.84928704044152,25.303589050845762
20161122,-8.931306385562298,0.7414248393614724,-8.10589900075837,-35.999919715711094,25.401209194968136
20161123,-8.955746660269337,0.7761983386602126,-8.116920743952347,-36.03133405598146,25.44804649850782
20161124,-8.961892885093013,0.7407239256902586,-8.185652842333766,-36.115943953638336,25.548130450494476
20161125,-8.93118835115552,0.8096846139269169,-8.309042595563058,-36.26624891237086,25.698631485672237
20161128,-8.861635976427443,0.9840012000070555,-8.364012725528953,-36.25724638204227,25.748201381140692
20161129,-9.005014003580905,0.924322462327188,-8.464648904154531,-36.4450527933246,25.830532095970035
20161130,-8.98713618723616,0.9071641118821225,-8.507752079174006,-36.577070195883,25.973240498958788
20161201,-9.096366798991616,0.9157871235944632,-8.58415337460152,-36.73357733871556,26.02284781547785
20161202,-9.158353108206018,0.9496912725958436,-8.602763374765471,-36.84620235332307,26.06315559831669
20161205,-9.1598176573934,0.8882471748132341,-8.565931731473707,-37.074196251461686,26.285434738509796
20161206,-9.180645907467206,0.9335370776726919,-8.574772638483246,-37.199665499499254,26.334688755540423
20161207,-9.097816754714811,1.0242282033315375,-8.527758672001047,-37.21951227991401,26.42060627763743
20161208,-9.071827344129815,1.0955834555608168,-8.49380379638125,-37.14025664021578,26.399771649973445
20161209,-8.81151258796579,1.4355336355489328,-8.41791221590765,-36.92934865953123,26.51650865524749
20161212,-8.762221773544665,1.4925821867598725,-8.401316026440385,-37.00033622778635,26.69611503314423
20161213,-8.614853352327787,1.6028600006149114,-8.317282888264694,-37.083733794973256,26.842398611448598
20161214,-8.548316401153427,1.5666063746950722,-8.202845106262142,-37.12683371439506,26.933791080658796
20161215,-8.681059950223432,1.4779296144933347,-8.313295351606094,-37.35250621318392,27.05632815226073
20161216,-8.717545046800605,1.4948543514757886,-8.297521660727961,-37.43554364308203,27.14430024160607
20161219,-8.64706019409712,1.543214843609424,-8.28157676444365,-37.3209698943786,27.04741714448142
20161220,-8.676673852056055,1.5410877102761622,-8.321046857877613,-37.41919538450009,27.124349414153638
20161221,-8.747410715356908,1.4672317410323936,-8.375855681536896,-37.511343494022356,27.125841329515456
20161222,-8.782499697570039,1.550395254093087,-8.460338194275952,-37.46292000307022,27.076783374725608
20161223,-8.807817950788056,1.494339272977237,-8.467476159188262,-37.42387424299036,27.074211626507907
20161226,-8.788498131883502,1.5270502457754374,-8.438430355137086,-37.534918936794256,27.207497613105268
20161227,-8.80828161173692,1.599121918415266,-8.443807641824984,-37.467522945618015,27.16406237939016
20161228,-8.751569919001446,1.6294119512796468,-8.376207157437998,-37.48858510548923,27.25958376750206
20161229,-8.753392211055887,1.6379229141708205,-8.432623242748454,-37.58527329041308,27.362706984753572
20161230,-8.814227948632837,1.5959370343099093,-8.480963238472429,-37.6829385994773,27.401635107149716
20170103,-8.97638850874378,1.492606623740818,-8.562457843274139,-37.79503589128234,27.37290260006845
20170104,-9.013580354216328,1.5310526710126084,-8.680140335163115,-37.84726240788165,27.38714027440981
20170105,-9.015501590865522,1.6561623078617513,-8.691625330206024,-37.825037291858735,27.431601850957385
20170106,-8.862324081189017,1.8186550817330573,-8.645154254819792,-37.73538492788257,27.57762341419657
20170109,-8.914251693839738,1.7947838168778711,-8.716343568628567,-37.90960542475732,27.65350339622995
20170110,-8.861076946246952,1.9123574742606768,-8.689806824526816,-37.79505726720879,27.653986654314092
20170111,-8.838147183406909,1.9024092326480535,-8.69698800595762,-37.83624533433994,27.75235571934324
20170112,-8.715001628669476,2.0917349675533106,-8.732360945227212,-37.8285642617739,27.879601240776978
20170113,-8.618908025977824,2.216052754167663,-8.846370246182564,-37.861092183798824,28.01686380513996
20170116,-8.827233924962027,2.071500942230945,-8.881314220668248,-37.96465344547742,28.025979717543894
20170117,-8.612513126060598,2.2594702337518093,-8.87468329467721,-37.917016943663356,28.09391272672438
20170118,-8.564207407086109,2.2331700682672686,-8.761809109508668,-37.92655483818816,28.18170750575685
20170119,-8.719663339766276,2.0976045572444115,-8.760497652852697,-38.12006342715403,28.23190159255449
20170120,-8.766600480539696,2.0735262701767088,-8.776189006962007,-38.169271975637294,28.268293243483352
20170123,-8.829469096526017,1.9916067034039613,-8.746919825217033,-38.16339419720087,28.299846479949647
20170124,-8.819368896269847,1.9831402449795412,-8.793814073282391,-38.21442274936954,28.32892404174718
20170125,-8.862812537654339,1.9280483493687943,-8.815628107788687,-38.30619995540274,28.408477006902245
20170126,-8.945293662098093,1.9258224071499557,-8.887633903533693,-38.306608769021324,28.38743817175035
20170203,-9.003940594207664,1.8636682912075426,-8.91616898591149,-38.360369274849816,28.314086540392086
20170206,-8.942188389864702,1.9189048510517563,-8.948684007085989,-38.35265430382962,28.38321433739488
20170207,-8.820248959160088,2.001531457285109,-8.837292080574422,-38.321208136219504,28.372758217164396
20170208,-8.880732916981566,1.9693080204191933,-8.908891167092468,-38.4629161458893,28.420437995532872
20170209,-9.019600226590468,1.9953601197493303,-8.9901363683245,-38.59785192476083,28.490921373399175
20170210,-9.064028892689011,2.0136606422974146,-8.956961600835607,-38.6332678901529,28.412008192049477
20170213,-9.013213851360655,1.9603764683841138,-8.937340935226361,-38.72312641954045,28.5214648152976
20170214,-8.927664555474188,2.068629390913582,-8.775477468618025,-38.597356005547425,28.56254370097774
20170215,-8.927130103095793,2.1506624723245897,-8.922491050751503,-38.751666913145336,28.66189896650423
20170216,-8.9876301111535,2.0976552307350755,-9.012635827351017,-39.01382792806447,28.782660016238943
20170217,-8.939755437131284,2.2668622802663814,-9.17537350140561,-38.96936928532507,28.757751155543207
20170220,-9.06412709920118,2.1335770020532903,-9.186028046092336,-39.116515505053876,28.85851643445993
20170221,-9.03115186528723,2.138337363726473,-9.156026634207047,-39.118630031819436,28.84234064740718
20170222,-8.851213004011688,2.1522511388372307,-9.028902802966169,-39.056182066839945,28.948580411825258
20170223,-8.929049656314108,2.138555289687247,-9.071008373949578,-39.15530274406784,28.977734700760855
20170224,-8.912869687111908,2.0726401179917864,-8.987699964023314,-39.24369168782265,29.0674763884499
20170227,-8.913863034111692,2.122846497964432,-8.987192470591886,-39.28984905568225,29.08509755190024
20170228,-9.030437860696233,2.041509507919279,-9.10507478605072,-39.52073994497318,29.142174016618693
20170301,-9.022453671340672,2.082302715797396,-9.065280533681626,-39.592854305060094,29.224669475455503
20170302,-9.035987761514344,2.032313199107304,-9.002085455798165,-39.65959568388458,29.282774968832246
20170303,-9.063390342569354,2.0043591139919488,-8.97599497713332,-39.803656520329206,29.435790391423925
20170306,-9.146988198079768,1.939072738382904,-9.055742038917552,-39.918635277867764,29.394917566346436
20170307,-9.159337036657039,1.9087685113421577,-9.008676071332678,-39.91008753890532,29.469567533541955
20170308,-9.170937129800487,1.9954669475834454,-9.025064018766914,-39.97456133854474,29.519679456020928
20170309,-9.21457956080154,1.9182257218924839,-9.09676956475897,-40.10748731950902,29.588777286984588
20170310,-9.258134866101223,1.9249437613188158,-9.134264120515871,-40.25051077246093,29.71148009924719
20170313,-9.251312253331676,1.8598395217227408,-9.09541145566298,-40.36580104610458,29.802223669840902
20170314,-9.19421760566503,1.928195978838717,-9.045501519620474,-40.29638074418336,29.834272335155905
20170315,-9.1476501621457,1.9459581694039505,-8.971515663976646,-40.42082097099473,29.961538694709255
20170316,-9.256722994613963,1.8299027187035013,-8.983522237562685,-40.6158807855697,30.017490678709716
20170317,-9.14651662972152,1.8500237590462496,-8.871822565109339,-40.69563686337282,30.065305398580186
20170320,-9.240034785439613,1.6727724527167505,-8.886600404267961,-40.88155678333944,30.157100756934092
20170321,-9.083409020892407,1.7440521740403874,-8.624009491432098,-40.84776522419079,30.289764076161173
20170322,-9.131155966442197,1.846407503417075,-8.657611785316147,-41.01266000014681,30.36316041673964
20170323,-9.11781111621463,1.9012035831882663,-8.753539934598466,-41.17118404749101,30.53342444695224
20170324,-9.191997366168614,1.8134078788623724,-8.813369242892485,-41.23723514897587,30.536988644088854
20170327,-9.253887097110454,1.8404221560899965,-8.841389790793816,-41.3091637485966,30.55505718447012
20170328,-9.190410892722321,1.9622237353564422,-8.955664147365962,-41.35774512577388,30.639198555735327
20170329,-9.155942305830028,2.0623465616735754,-9.082240841938994,-41.386476151552294,30.706996289981838
20170330,-9.233134121882317,2.124965197566226,-9.296940269326576,-41.57156784991556,30.8701990344014
20170331,-9.33067298302349,2.1301100661927665,-9.463062217736201,-41.8213971708543,31.03713188743533
20170405,-9.444298631682607,2.0981195999091398,-9.512863665257974,-41.83376678219013,30.96641871277162
20170406,-9.533399634212227,1.9980946869253962,-9.517563016071348,-41.78744612532603,30.857793584919477
20170407,-9.641889055627678,1.9799899011610638,-9.605783930667469,-41.957567960591874,30.82751298602891
20170410,-9.64772327201206,1.9171428805088664,-9.602189540745982,-41.952743776505734,30.98353091708005
20170411,-9.666275406219144,2.138680361652825,-9.901506875172357,-42.23931425403285,31.0800520760876
20170412,-9.683874926077332,2.2022639806445485,-9.952932265447732,-42.28446816344886,31.042822025456545
20170413,-9.692895330240635,2.201612489147597,-10.057369750636635,-42.32530797421471,31.06507665191853
20170414,-9.728091762856637,2.3251403645615714,-10.112954068575068,-42.323537183403694,31.107839772107088
20170417,-9.73142649732028,2.3348319653618343,-10.188151379367481,-42.450968947501586,31.188499246484394
20170418,-9.775431994985176,2.2136037636820878,-10.129516833361139,-42.439651164264966,31.06974767724398
20170419,-9.635680113862144,2.2657840358839914,-9.955963915580174,-42.58048441318807,31.29356762208915
20170420,-9.764453175839527,2.1863988171596187,-10.040046678672699,-42.68451485835443,31.270911215398524
20170421,-9.651255110633507,2.208541310313018,-10.067144706283374,-42.68800205151776,31.26638456733243
20170424,-9.732647185149133,2.1700902161849456,-10.081298996208465,-42.749977295871766,31.298601417320704
20170425,-9.767865369495112,2.1317252607452457,-10.104782503370313,-42.77074615998267,31.46369484938054
20170426,-9.671048926426067,2.13482814760463,-10.021751827958077,-42.779141536148735,31.573129358588712
20170427,-9.627470280908813,2.150212904532565,-9.987730809369806,-42.76799933229254,31.69179790161874
20170428,-9.693752678664593,2.153012897560841,-10.026401414526802,-42.758611611743774,31.597964973290445
20170502,-9.735188407491682,2.153295464880408,-10.021457375571039,-42.75710746733085,31.558552646408863
20170503,-9.66442394089558,2.1463473317588946,-9.939863462373019,-42.701500338437505,31.596128989282153
20170504,-9.700376308582644,2.0789233551505757,-9.939554032093573,-42.872846370854745,31.71799506046172
20170505,-9.735619993661002,2.1828910597325892,-10.162776588610564,-42.96340849574748,31.780306628818384
20170508,-9.869747234929546,2.1446448819878476,-10.203205695398697,-43.08896061846573,31.881762366869783
20170509,-9.832358670435045,1.9996450172637124,-10.165982627344647,-43.120481018328356,31.89745797112501
